System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(QFM-0.5) rhol rhos viscosity aH2O chisqr
29 4500.00 1316.00 100.126777 1.0000000000000000 1.000000 -1190104.327908 294.915990 38.893482 152.418279 -224.636458 3587.523981 -7.279 0.000 2.574384 0.000000 1.457 n/a n/a
30 4500.00 1313.00 100.126881 1.0000000000000000 1.000000 -1190563.022239 294.628234 38.882807 152.417012 -224.681666 3587.564683 -7.308 0.000 2.575094 0.000000 1.467 n/a n/a
31 4500.00 1310.00 100.126987 1.0000000000000000 1.000000 -1191021.739618 294.339938 38.872134 152.415753 -224.726929 3587.606097 -7.336 0.000 2.575804 0.000000 1.478 n/a n/a
32 4500.00 1307.00 100.127094 1.0000000000000000 1.000000 -1191480.480349 294.051100 38.861461 152.414502 -224.772248 3587.648229 -7.365 0.000 2.576514 0.000000 1.488 n/a n/a
33 4500.00 1304.00 100.127204 1.0000000000000000 1.000000 -1191939.244740 293.761718 38.850790 152.413258 -224.817623 3587.691087 -7.394 0.000 2.577224 0.000000 1.499 n/a n/a
34 4500.00 1301.00 100.127315 1.0000000000000000 1.000000 -1192398.033103 293.471791 38.840120 152.412021 -224.863056 3587.734676 -7.423 0.000 2.577935 0.000000 1.510 n/a n/a
35 4500.00 1298.00 100.127428 1.0000000000000000 1.000000 -1192856.845755 293.181316 38.829452 152.410792 -224.908548 3587.779004 -7.452 0.000 2.578646 0.000000 1.520 n/a n/a
36 4500.00 1295.00 100.127543 1.0000000000000000 1.000000 -1193315.683016 292.890291 38.818785 152.409571 -224.954099 3587.824076 -7.481 0.000 2.579358 0.000000 1.531 n/a n/a
37 4500.00 1292.00 100.127660 1.0000000000000000 1.000000 -1193774.545209 292.598713 38.808119 152.408358 -224.999711 3587.869900 -7.510 0.000 2.580070 0.000000 1.542 n/a n/a
38 4500.00 1289.00 100.127779 1.0000000000000000 1.000000 -1194233.432663 292.306581 38.797455 152.407152 -225.045385 3587.916483 -7.540 0.000 2.580782 0.000000 1.553 n/a n/a
39 4500.00 1286.00 100.127900 1.0000000000000000 1.000000 -1194692.345711 292.013893 38.786791 152.405955 -225.091122 3587.963832 -7.569 0.000 2.581495 0.000000 1.564 n/a n/a
40 4500.00 1283.00 100.128023 1.0000000000000000 1.000000 -1195151.284689 291.720646 38.776130 152.404766 -225.136923 3588.011954 -7.599 0.000 2.582208 0.000000 1.575 n/a n/a
41 4500.00 1280.00 100.128148 1.0000000000000000 1.000000 -1195610.249939 291.426838 38.765469 152.403584 -225.182788 3588.060855 -7.628 0.000 2.582921 0.000000 1.586 n/a n/a
42 4500.00 1277.00 100.128275 1.0000000000000000 1.000000 -1196069.241807 291.132467 38.754810 152.402411 -225.228720 3588.110544 -7.658 0.000 2.583635 0.000000 1.597 n/a n/a
43 4500.00 1274.00 100.128404 1.0000000000000000 1.000000 -1196528.260642 290.837531 38.744153 152.401247 -225.274718 3588.161027 -7.688 0.000 2.584349 0.000000 1.608 n/a n/a
44 4500.00 1271.00 100.128535 1.0000000000000000 1.000000 -1196987.306800 290.542027 38.733497 152.400090 -225.320784 3588.212312 -7.718 0.000 2.585063 0.000000 1.619 n/a n/a
45 4500.00 1268.00 100.128668 1.0000000000000000 1.000000 -1197446.380640 290.245954 38.722842 152.398942 -225.366920 3588.264407 -7.748 0.000 2.585778 0.000000 1.630 n/a n/a
46 4500.00 1265.00 100.128803 1.0000000000000000 1.000000 -1197905.482527 289.949309 38.712188 152.397803 -225.413126 3588.317319 -7.779 0.000 2.586493 0.000000 1.641 n/a n/a
47 4500.00 1262.00 100.128940 1.0000000000000000 1.000000 -1198364.612828 289.652089 38.701536 152.396673 -225.459404 3588.371057 -7.809 0.000 2.587208 0.000000 1.652 n/a n/a
48 4500.00 1259.00 100.129080 1.0000000000000000 1.000000 -1198823.771918 289.354293 38.690886 152.395551 -225.505754 3588.425627 -7.840 0.000 2.587924 0.000000 1.664 n/a n/a
49 4500.00 1256.00 100.129221 1.0000000000000000 1.000000 -1199282.960176 289.055918 38.680237 152.394438 -225.552178 3588.481037 -7.870 0.000 2.588640 0.000000 1.675 n/a n/a
50 4500.00 1253.00 100.129365 1.0000000000000000 1.000000 -1199742.177986 288.756961 38.669589 152.393334 -225.598677 3588.537297 -7.901 0.000 2.589357 0.000000 1.686 n/a n/a
51 4500.00 1250.00 100.129511 1.0000000000000000 1.000000 -1200201.425736 288.457422 38.658943 152.392240 -225.645253 3588.594414 -7.932 0.000 2.590074 0.000000 1.698 n/a n/a
52 4500.00 1247.00 100.129659 1.0000000000000000 1.000000 -1200660.703820 288.157296 38.648298 152.391154 -225.691905 3588.652396 -7.963 0.000 2.590791 0.000000 1.709 n/a n/a
53 4500.00 1244.00 100.129809 1.0000000000000000 1.000000 -1201120.012639 287.856582 38.637654 152.390078 -225.738637 3588.711252 -7.994 0.000 2.591508 0.000000 1.721 n/a n/a
54 4500.00 1241.00 100.129962 1.0000000000000000 1.000000 -1201579.352597 287.555278 38.627013 152.389011 -225.785448 3588.770990 -8.025 0.000 2.592226 0.000000 1.732 n/a n/a
55 4500.00 1238.00 100.130117 1.0000000000000000 1.000000 -1202038.724104 287.253381 38.616372 152.387954 -225.832340 3588.831620 -8.057 0.000 2.592945 0.000000 1.744 n/a n/a
56 4500.00 1235.00 100.130274 1.0000000000000000 1.000000 -1202498.127576 286.950889 38.605733 152.386906 -225.879315 3588.893148 -8.088 0.000 2.593663 0.000000 1.755 n/a n/a
57 4500.00 1232.00 100.130433 1.0000000000000000 1.000000 -1202957.563435 286.647799 38.595096 152.385868 -225.926374 3588.955585 -8.120 0.000 2.594382 0.000000 1.767 n/a n/a
58 4500.00 1229.00 100.130595 1.0000000000000000 1.000000 -1203417.032106 286.344108 38.584460 152.384840 -225.973517 3589.018940 -8.152 0.000 2.595102 0.000000 1.779 n/a n/a
59 4500.00 1226.00 100.130759 1.0000000000000000 1.000000 -1203876.534025 286.039815 38.573826 152.383822 -226.020747 3589.083221 -8.184 0.000 2.595821 0.000000 1.791 n/a n/a
60 4500.00 1223.00 100.130926 1.0000000000000000 1.000000 -1204336.069629 285.734918 38.563193 152.382814 -226.068065 3589.148438 -8.216 0.000 2.596541 0.000000 1.802 n/a n/a
61 4500.00 1220.00 100.131095 1.0000000000000000 1.000000 -1204795.639363 285.429412 38.552562 152.381817 -226.115472 3589.214600 -8.248 0.000 2.597262 0.000000 1.814 n/a n/a
62 4500.00 1217.00 100.131266 1.0000000000000000 1.000000 -1205255.243678 285.123297 38.541933 152.380829 -226.162969 3589.281717 -8.280 0.000 2.597982 0.000000 1.826 n/a n/a
63 4500.00 1214.00 100.131440 1.0000000000000000 1.000000 -1205714.883031 284.816569 38.531305 152.379852 -226.210559 3589.349798 -8.313 0.000 2.598704 0.000000 1.838 n/a n/a
64 4500.00 1211.00 100.131616 1.0000000000000000 1.000000 -1206174.557887 284.509226 38.520678 152.378886 -226.258241 3589.418853 -8.345 0.000 2.599425 0.000000 1.850 n/a n/a
65 4500.00 1208.00 100.131795 1.0000000000000000 1.000000 -1206634.268714 284.201266 38.510053 152.377930 -226.306018 3589.488892 -8.378 0.000 2.600147 0.000000 1.862 n/a n/a
66 4500.00 1205.00 100.131977 1.0000000000000000 1.000000 -1207087.611007 283.897016 38.499430 148.914099 -226.353892 3589.559924 -8.411 0.000 2.600869 0.000000 1.874 n/a n/a
67 4500.00 1202.00 100.132161 1.0000000000000000 1.000000 -1207537.002503 283.594851 38.488809 148.910660 -226.401863 3589.631961 -8.444 0.000 2.601592 0.000000 1.887 n/a n/a
68 4500.00 1199.00 100.132347 1.0000000000000000 1.000000 -1207986.423544 283.292080 38.478189 148.907182 -226.449934 3589.705011 -8.477 0.000 2.602314 0.000000 1.899 n/a n/a
69 4500.00 1196.00 100.132536 1.0000000000000000 1.000000 -1208435.874469 282.988701 38.467570 148.903664 -226.498105 3589.779087 -8.510 0.000 2.603038 0.000000 1.911 n/a n/a
70 4500.00 1193.00 100.132728 1.0000000000000000 1.000000 -1208885.355619 282.684712 38.456954 148.900106 -226.546379 3589.854198 -8.543 0.000 2.603761 0.000000 1.923 n/a n/a
71 4500.00 1190.00 100.132923 1.0000000000000000 1.000000 -1209334.867342 282.380111 38.446339 148.896508 -226.594756 3589.930354 -8.577 0.000 2.604485 0.000000 1.936 n/a n/a
72 4500.00 1187.00 100.133120 1.0000000000000000 1.000000 -1209784.409994 282.074893 38.435725 148.892871 -226.643239 3590.007568 -8.610 0.000 2.605210 0.000000 1.948 n/a n/a
73 4500.00 1184.00 100.133320 1.0000000000000000 1.000000 -1210233.983936 281.769059 38.425114 148.889193 -226.691829 3590.085849 -8.644 0.000 2.605934 0.000000 1.961 n/a n/a
74 4500.00 1181.00 100.133523 1.0000000000000000 1.000000 -1210683.589535 281.462603 38.414504 148.885475 -226.740527 3590.165210 -8.678 0.000 2.606659 0.000000 1.973 n/a n/a
75 4500.00 1178.00 100.133687 0.9792797223394879 0.983263 -1212007.479259 280.553498 38.304686 148.120597 -224.660103 3568.258582 -8.712 0.000 2.603548 3.236197 1.990 n/a n/a
76 4500.00 1181.00 100.133500 0.9930422951491226 0.994387 -1210977.859960 281.260067 38.381162 148.629888 -226.025601 3582.819927 -8.678 0.000 2.605394 3.234137 1.975 n/a n/a
77 4500.00 1184.00 100.133320 1.0000000000000000 1.000000 -1210233.983936 281.769059 38.425114 148.889193 -226.691829 3590.085849 -8.644 0.000 2.605934 0.000000 1.961 n/a n/a
78 4500.00 1183.00 100.133387 1.0000000000000000 1.000000 -1210383.848933 281.666976 38.421577 148.887958 -226.708049 3590.112182 -8.655 0.000 2.606176 0.000000 1.965 n/a n/a
79 4500.00 1182.00 100.133455 1.0000000000000000 1.000000 -1210533.717461 281.564824 38.418040 148.886719 -226.724282 3590.138636 -8.667 0.000 2.606418 0.000000 1.969 n/a n/a
80 4500.00 1181.00 100.133523 1.0000000000000000 1.000000 -1210683.589535 281.462603 38.414504 148.885475 -226.740527 3590.165210 -8.678 0.000 2.606659 0.000000 1.973 n/a n/a
81 4500.00 1180.00 100.133591 1.0000000000000000 1.000000 -1210833.465167 281.360313 38.410968 148.884227 -226.756784 3590.191905 -8.689 0.000 2.606901 0.000000 1.977 n/a n/a
82 4500.00 1179.00 100.133621 0.9838361292458638 0.986949 -1211665.893036 280.788018 38.330016 148.289218 -225.112089 3573.095998 -8.701 0.000 2.604168 3.235509 1.985 n/a n/a
83 4500.00 1180.00 100.133559 0.9884235166249826 0.990657 -1211322.693280 281.023537 38.355508 148.458977 -225.567239 3577.949663 -8.689 0.000 2.604783 3.234822 1.980 n/a n/a
84 4500.00 1181.00 100.133500 0.9930422951491071 0.994387 -1210977.859960 281.260067 38.381162 148.629888 -226.025601 3582.819927 -8.678 0.000 2.605394 3.234137 1.975 n/a n/a
85 4500.00 1182.00 100.133446 0.9976928841293534 0.998140 -1210631.372632 281.497623 38.406981 148.801968 -226.487223 3587.707151 -8.667 0.000 2.606001 3.233454 1.969 n/a n/a
86 4500.00 1183.00 100.133387 1.0000000000000000 1.000000 -1210383.848933 281.666976 38.421577 148.887958 -226.708049 3590.112182 -8.655 0.000 2.606176 0.000000 1.965 n/a n/a
87 4500.00 1182.90 100.133394 1.0000000000000000 1.000000 -1210398.835626 281.656764 38.421223 148.887834 -226.709672 3590.114822 -8.657 0.000 2.606200 0.000000 1.965 n/a n/a
88 4500.00 1182.80 100.133401 1.0000000000000000 1.000000 -1210413.822356 281.646551 38.420870 148.887711 -226.711295 3590.117463 -8.658 0.000 2.606224 0.000000 1.966 n/a n/a
89 4500.00 1182.70 100.133407 1.0000000000000000 1.000000 -1210428.809120 281.636338 38.420516 148.887587 -226.712918 3590.120106 -8.659 0.000 2.606248 0.000000 1.966 n/a n/a
90 4500.00 1182.60 100.133414 1.0000000000000000 1.000000 -1210443.795920 281.626124 38.420162 148.887463 -226.714541 3590.122749 -8.660 0.000 2.606273 0.000000 1.966 n/a n/a
91 4500.00 1182.50 100.133421 1.0000000000000000 1.000000 -1210458.782755 281.615909 38.419809 148.887339 -226.716164 3590.125394 -8.661 0.000 2.606297 0.000000 1.967 n/a n/a
92 4500.00 1182.40 100.133428 1.0000000000000000 1.000000 -1210473.769625 281.605693 38.419455 148.887215 -226.717787 3590.128040 -8.662 0.000 2.606321 0.000000 1.967 n/a n/a
93 4500.00 1182.30 100.133434 1.0000000000000000 1.000000 -1210488.756531 281.595477 38.419101 148.887091 -226.719411 3590.130687 -8.663 0.000 2.606345 0.000000 1.968 n/a n/a
94 4500.00 1182.20 100.133441 1.0000000000000000 1.000000 -1210503.743472 281.585260 38.418748 148.886967 -226.721035 3590.133335 -8.664 0.000 2.606369 0.000000 1.968 n/a n/a
95 4500.00 1182.10 100.133448 1.0000000000000000 1.000000 -1210518.730449 281.575042 38.418394 148.886843 -226.722658 3590.135985 -8.666 0.000 2.606393 0.000000 1.969 n/a n/a
96 4500.00 1182.00 100.133455 1.0000000000000000 1.000000 -1210533.717461 281.564824 38.418040 148.886719 -226.724282 3590.138636 -8.667 0.000 2.606418 0.000000 1.969 n/a n/a
97 4500.00 1181.90 100.133462 1.0000000000000000 1.000000 -1210548.704509 281.554605 38.417687 148.886595 -226.725906 3590.141288 -8.668 0.000 2.606442 0.000000 1.969 n/a n/a
98 4500.00 1181.80 100.133468 1.0000000000000000 1.000000 -1210563.691592 281.544386 38.417333 148.886470 -226.727530 3590.143941 -8.669 0.000 2.606466 0.000000 1.970 n/a n/a
99 4500.00 1181.70 100.133475 1.0000000000000000 1.000000 -1210578.678710 281.534165 38.416979 148.886346 -226.729154 3590.146595 -8.670 0.000 2.606490 0.000000 1.970 n/a n/a
100 4500.00 1181.60 100.133482 1.0000000000000000 1.000000 -1210593.665864 281.523944 38.416626 148.886222 -226.730779 3590.149251 -8.671 0.000 2.606514 0.000000 1.971 n/a n/a
101 4500.00 1181.50 100.133489 1.0000000000000000 1.000000 -1210608.653054 281.513722 38.416272 148.886097 -226.732403 3590.151908 -8.672 0.000 2.606538 0.000000 1.971 n/a n/a
102 4500.00 1181.40 100.133495 1.0000000000000000 1.000000 -1210623.640279 281.503500 38.415918 148.885973 -226.734028 3590.154566 -8.674 0.000 2.606563 0.000000 1.971 n/a n/a
103 4500.00 1181.30 100.133502 1.0000000000000000 1.000000 -1210638.627539 281.493277 38.415565 148.885848 -226.735652 3590.157225 -8.675 0.000 2.606587 0.000000 1.972 n/a n/a
104 4500.00 1181.20 100.133509 1.0000000000000000 1.000000 -1210653.614836 281.483053 38.415211 148.885724 -226.737277 3590.159885 -8.676 0.000 2.606611 0.000000 1.972 n/a n/a
105 4500.00 1181.10 100.133516 1.0000000000000000 1.000000 -1210668.602167 281.472829 38.414857 148.885599 -226.738902 3590.162547 -8.677 0.000 2.606635 0.000000 1.973 n/a n/a
106 4500.00 1181.00 100.133523 1.0000000000000000 1.000000 -1210683.589535 281.462603 38.414504 148.885475 -226.740527 3590.165210 -8.678 0.000 2.606659 0.000000 1.973 n/a n/a
107 4500.00 1180.90 100.133529 1.0000000000000000 1.000000 -1210698.576937 281.452378 38.414150 148.885350 -226.742152 3590.167874 -8.679 0.000 2.606683 0.000000 1.974 n/a n/a
108 4500.00 1180.80 100.133536 1.0000000000000000 1.000000 -1210713.564376 281.442151 38.413797 148.885226 -226.743778 3590.170539 -8.680 0.000 2.606708 0.000000 1.974 n/a n/a
109 4500.00 1180.70 100.133543 1.0000000000000000 1.000000 -1210728.551850 281.431924 38.413443 148.885101 -226.745403 3590.173206 -8.681 0.000 2.606732 0.000000 1.974 n/a n/a
110 4500.00 1180.60 100.133550 1.0000000000000000 1.000000 -1210743.539360 281.421696 38.413089 148.884976 -226.747029 3590.175873 -8.683 0.000 2.606756 0.000000 1.975 n/a n/a
111 4500.00 1180.50 100.133557 1.0000000000000000 1.000000 -1210758.526905 281.411467 38.412736 148.884851 -226.748654 3590.178542 -8.684 0.000 2.606780 0.000000 1.975 n/a n/a
112 4500.00 1180.40 100.133563 1.0000000000000000 1.000000 -1210773.514486 281.401238 38.412382 148.884726 -226.750280 3590.181212 -8.685 0.000 2.606804 0.000000 1.976 n/a n/a
113 4500.00 1180.30 100.133570 1.0000000000000000 1.000000 -1210788.502103 281.391008 38.412028 148.884602 -226.751906 3590.183884 -8.686 0.000 2.606828 0.000000 1.976 n/a n/a
114 4500.00 1180.20 100.133577 1.0000000000000000 1.000000 -1210803.489755 281.380777 38.411675 148.884477 -226.753532 3590.186556 -8.687 0.000 2.606853 0.000000 1.976 n/a n/a
115 4500.00 1180.10 100.133584 1.0000000000000000 1.000000 -1210818.477443 281.370546 38.411321 148.884352 -226.755158 3590.189230 -8.688 0.000 2.606877 0.000000 1.977 n/a n/a
116 4500.00 1180.00 100.133591 1.0000000000000000 1.000000 -1210833.465167 281.360313 38.410968 148.884227 -226.756784 3590.191905 -8.689 0.000 2.606901 0.000000 1.977 n/a n/a
117 4500.00 1179.90 100.133598 1.0000000000000000 1.000000 -1210848.452926 281.350081 38.410614 148.884101 -226.758411 3590.194581 -8.691 0.000 2.606925 0.000000 1.978 n/a n/a
118 4500.00 1179.80 100.133604 1.0000000000000000 1.000000 -1210863.440722 281.339847 38.410260 148.883976 -226.760037 3590.197259 -8.692 0.000 2.606949 0.000000 1.978 n/a n/a
119 4500.00 1179.70 100.133611 1.0000000000000000 1.000000 -1210878.428553 281.329613 38.409907 148.883851 -226.761664 3590.199937 -8.693 0.000 2.606974 0.000000 1.979 n/a n/a
120 4500.00 1179.60 100.133618 1.0000000000000000 1.000000 -1210893.416420 281.319378 38.409553 148.883726 -226.763291 3590.202617 -8.694 0.000 2.606998 0.000000 1.979 n/a n/a
121 4500.00 1179.50 100.133589 0.9861259249088381 0.988800 -1211494.496092 280.905651 38.342742 148.373954 -225.339265 3575.520778 -8.695 0.000 2.604476 3.235165 1.982 n/a n/a
122 4500.00 1179.60 100.133583 0.9865848179246230 0.989171 -1211460.168079 280.929208 38.345292 148.390936 -225.384796 3576.006225 -8.694 0.000 2.604538 3.235097 1.982 n/a n/a
123 4500.00 1179.70 100.133577 0.9870440231909364 0.989542 -1211425.823812 280.952775 38.347843 148.407929 -225.430359 3576.491837 -8.693 0.000 2.604599 3.235028 1.981 n/a n/a
124 4500.00 1179.80 100.133571 0.9875035411209863 0.989914 -1211391.463270 280.976352 38.350396 148.424933 -225.475954 3576.977614 -8.692 0.000 2.604661 3.234960 1.981 n/a n/a
125 4500.00 1179.90 100.133565 0.9879633721274934 0.990285 -1211357.086432 280.999939 38.352951 148.441949 -225.521580 3577.463556 -8.691 0.000 2.604722 3.234891 1.980 n/a n/a
126 4500.00 1180.00 100.133559 0.9884235166235755 0.990657 -1211322.693280 281.023537 38.355508 148.458977 -225.567239 3577.949663 -8.689 0.000 2.604783 3.234822 1.980 n/a n/a
127 4500.00 1180.10 100.133553 0.9888839750235145 0.991029 -1211288.283793 281.047144 38.358066 148.476016 -225.612930 3578.435937 -8.688 0.000 2.604845 3.234754 1.979 n/a n/a
128 4500.00 1180.20 100.133547 0.9893447477441583 0.991401 -1211253.857950 281.070761 38.360625 148.493067 -225.658653 3578.922377 -8.687 0.000 2.604906 3.234685 1.979 n/a n/a
129 4500.00 1180.30 100.133541 0.9898058352000508 0.991774 -1211219.415731 281.094389 38.363187 148.510129 -225.704408 3579.408983 -8.686 0.000 2.604967 3.234617 1.978 n/a n/a
130 4500.00 1180.40 100.133535 0.9902672378092686 0.992147 -1211184.957115 281.118027 38.365750 148.527202 -225.750196 3579.895757 -8.685 0.000 2.605028 3.234548 1.978 n/a n/a
131 4500.00 1180.50 100.133529 0.9907289559893819 0.992519 -1211150.482084 281.141675 38.368314 148.544288 -225.796016 3580.382698 -8.684 0.000 2.605089 3.234480 1.977 n/a n/a
132 4500.00 1180.60 100.133523 0.9911909901605268 0.992893 -1211115.990615 281.165333 38.370880 148.561385 -225.841868 3580.869807 -8.683 0.000 2.605150 3.234411 1.977 n/a n/a
133 4500.00 1180.70 100.133517 0.9916533407399267 0.993266 -1211081.482689 281.189001 38.373448 148.578493 -225.887752 3581.357084 -8.681 0.000 2.605211 3.234343 1.976 n/a n/a
134 4500.00 1180.80 100.133512 0.9921160081489522 0.993640 -1211046.958284 281.212680 38.376018 148.595613 -225.933669 3581.844529 -8.680 0.000 2.605272 3.234274 1.976 n/a n/a
135 4500.00 1180.90 100.133506 0.9925789928109808 0.994013 -1211012.417382 281.236368 38.378589 148.612745 -225.979619 3582.332144 -8.679 0.000 2.605333 3.234206 1.975 n/a n/a
136 4500.00 1181.00 100.133500 0.9930422951467363 0.994387 -1210977.859960 281.260067 38.381162 148.629888 -226.025601 3582.819927 -8.678 0.000 2.605394 3.234137 1.975 n/a n/a
137 4500.00 1181.10 100.133495 0.9935059155798417 0.994762 -1210943.285998 281.283777 38.383736 148.647043 -226.071616 3583.307881 -8.677 0.000 2.605455 3.234069 1.974 n/a n/a
138 4500.00 1181.20 100.133489 0.9939698545336604 0.995136 -1210908.695476 281.307496 38.386312 148.664210 -226.117663 3583.796004 -8.676 0.000 2.605516 3.234000 1.973 n/a n/a
139 4500.00 1181.30 100.133484 0.9944341124354390 0.995511 -1210874.088373 281.331226 38.388890 148.681389 -226.163743 3584.284297 -8.675 0.000 2.605577 3.233932 1.973 n/a n/a
140 4500.00 1181.40 100.133478 0.9948986897091373 0.995886 -1210839.464668 281.354966 38.391470 148.698579 -226.209856 3584.772761 -8.674 0.000 2.605637 3.233864 1.972 n/a n/a
141 4500.00 1181.50 100.133473 0.9953635867809313 0.996261 -1210804.824341 281.378716 38.394051 148.715781 -226.256001 3585.261396 -8.672 0.000 2.605698 3.233795 1.972 n/a n/a
142 4500.00 1181.60 100.133468 0.9958288040796675 0.996636 -1210770.167369 281.402477 38.396634 148.732995 -226.302180 3585.750203 -8.671 0.000 2.605759 3.233727 1.971 n/a n/a
143 4500.00 1181.70 100.133462 0.9962943420343947 0.997012 -1210735.493734 281.426248 38.399218 148.750220 -226.348391 3586.239182 -8.670 0.000 2.605819 3.233659 1.971 n/a n/a
